filepath,testclass,testname,assertion type,line number,assert string
./projects/botorch\test\optim\test_optimize.py,TestOptimizeAcqfDiscrete_class,test_optimize_acqf_discrete,assertAllClose,1855,"self.assertAllClose(candidates, expected_candidates)"
./projects/botorch\test\optim\test_optimize.py,TestOptimizeAcqfDiscrete_class,test_optimize_acqf_discrete,assertAllClose,1864,"self.assertAllClose(acq_value, expected_acq_value)"
./projects/botorch\test\optim\test_optimize.py,TestOptimizeAcqfDiscrete_class,test_optimize_acqf_discrete,assertAllClose,1865,"self.assertAllClose(candidates, expected_candidates)"
./projects/botorch\test\optim\test_optimize.py,TestOptimizeAcqfDiscrete_class,test_optimize_acqf_discrete,assertAllClose,1874,"self.assertAllClose(acq_value, expected_acq_value)"
./projects/botorch\test\optim\test_optimize.py,TestOptimizeAcqfDiscrete_class,test_optimize_acqf_discrete,assertAllClose,1875,"self.assertAllClose(candidates, expected_candidates)"
./projects/botorch\test\optim\test_optimize.py,TestOptimizeAcqfDiscrete_class,test_optimize_acqf_discrete,assertAllClose,1888,"self.assertAllClose(acq_value, expected_acq_value)"
./projects/botorch\test\optim\test_optimize.py,TestOptimizeAcqfDiscrete_class,test_optimize_acqf_discrete,assertAllClose,1889,"self.assertAllClose(candidates, expected_candidates)"
./projects/botorch\test\optim\test_optimize.py,TestOptimizeAcqfDiscrete_class,test_optimize_acqf_discrete_X_avoid_and_constraints,assertAllClose,1918,"self.assertAllClose(candidates, choices[1:])"
./projects/botorch\test\optim\test_optimize.py,TestOptimizeAcqfDiscrete_class,test_optimize_acqf_discrete_X_avoid_and_constraints,assertAllClose,1934,"self.assertAllClose(candidates, choices[:1])"
./projects/botorch\test\optim\test_optimize.py,TestOptimizeAcqfDiscrete_class,test_optimize_acqf_discrete_local_search,assertAllClose,1976,"self.assertAllClose(candidates, expected_candidates[:q])"
./projects/botorch\test\optim\test_optimize.py,TestOptimizeAcqfDiscrete_class,test_optimize_acqf_discrete_local_search,assertAllClose,2039,"self.assertAllClose(X[:2], X_filtered)"
./projects/botorch\test\optim\test_optimize.py,TestOptimizeAcqfDiscrete_class,test_optimize_acqf_discrete_local_search,assertAllClose,2043,"self.assertAllClose(X[[0, 2]], X_filtered)"
./projects/botorch\test\optim\test_optimize.py,TestOptimizeAcqfDiscrete_class,test_optimize_acqf_discrete_local_search,assertAllClose,2045,"self.assertAllClose(X[1].unsqueeze(0), X_filtered)"
./projects/botorch\test\optim\test_optimize.py,TestOptimizeAcqfDiscrete_class,test_optimize_acqf_discrete_local_search,assertAllClose,2088,"self.assertAllClose(torch.unique(X, dim=0), X)"
./projects/botorch\test\optim\test_optimize_mixed.py,TestOptimizeAcqfMixed_class,test_sample_feasible_points,assertAllClose,191,"self.assertAllClose(X[..., 1], X[..., 1].round())"
./projects/botorch\test\optim\test_optimize_mixed.py,TestOptimizeAcqfMixed_class,test_sample_feasible_points_with_constraints,assertAllClose,191,"self.assertAllClose(X[..., 1], X[..., 1].round())"
./projects/botorch\test\optim\test_optimize_mixed.py,TestOptimizeAcqfMixed_class,test_discrete_step,assertAllClose,208,"self.assertAllClose(ei_x_none, torch.zeros_like(ei_x_none), atol=1e-3)"
./projects/botorch\test\optim\test_optimize_mixed.py,TestOptimizeAcqfMixed_class,test_discrete_step,assertAllClose,211,"self.assertAllClose(ei_root_none, torch.full_like(ei_root_none, k))"
./projects/botorch\test\optim\test_optimize_mixed.py,TestOptimizeAcqfMixed_class,test_discrete_step,assertAllClose,230,"self.assertAllClose(X, root)"
./projects/botorch\test\optim\test_optimize_mixed.py,TestOptimizeAcqfMixed_class,test_discrete_step,assertAllClose,248,"self.assertAllClose(X, root)"
./projects/botorch\test\optim\test_optimize_mixed.py,TestOptimizeAcqfMixed_class,test_discrete_step,assertAllClose,282,"self.assertAllClose(X_clone, X)"
./projects/botorch\test\optim\test_optimize_mixed.py,TestOptimizeAcqfMixed_class,test_discrete_step,assertAllClose,314,"self.assertAllClose(
            X[:2], torch.ones(2, device=self.device)
        )"
./projects/botorch\test\optim\test_optimize_mixed.py,TestOptimizeAcqfMixed_class,test_discrete_step,assertAllClose,317,"self.assertAllClose(X[2:d], root[2:d])"
./projects/botorch\test\optim\test_optimize_mixed.py,TestOptimizeAcqfMixed_class,test_discrete_step,assertAllClose,318,"self.assertAllClose(X[d:], X_cont)"
./projects/botorch\test\optim\test_optimize_mixed.py,TestOptimizeAcqfMixed_class,test_discrete_step,assertAllClose,338,"self.assertAllClose(X_new, X)"
./projects/botorch\test\optim\test_optimize_mixed.py,TestOptimizeAcqfMixed_class,test_discrete_step,assertAllClose,227,"self.assertAllClose(ei_x_none, torch.full_like(ei_x_none, i + 1))"
./projects/botorch\test\optim\test_optimize_mixed.py,TestOptimizeAcqfMixed_class,test_discrete_step,assertAllClose,246,"self.assertAllClose(ei_x_none, torch.full_like(ei_x_none, i + 1))"
./projects/botorch\test\optim\test_optimize_mixed.py,TestOptimizeAcqfMixed_class,test_discrete_step,assertAllClose,313,"self.assertAllClose(ei_val, torch.full_like(ei_val, i + 1))"
./projects/botorch\test\optim\test_optimize_mixed.py,TestOptimizeAcqfMixed_class,test_continuous_step,assertAllClose,369,"self.assertAllClose(X_new[cont_dims], root[cont_dims])"
./projects/botorch\test\optim\test_optimize_mixed.py,TestOptimizeAcqfMixed_class,test_continuous_step,assertAllClose,370,"self.assertAllClose(X_new[binary_dims], X[binary_dims])"
./projects/botorch\test\optim\test_optimize_mixed.py,TestOptimizeAcqfMixed_class,test_continuous_step,assertAllClose,403,"self.assertAllClose(X_new[:2], X_[:2])"
./projects/botorch\test\optim\test_optimize_mixed.py,TestOptimizeAcqfMixed_class,test_continuous_step,assertAllClose,422,"self.assertAllClose(ei_val, ei(X[None]))"
./projects/botorch\test\optim\test_optimize_mixed.py,TestOptimizeAcqfMixed_class,test_optimize_acqf_mixed_integer,assertAllClose,700,"self.assertAllClose(
            candidates[:, [0, 1, 3]],
            torch.tensor([0.5, 0.5, 2.0], device=self.device).repeat(3, 1),
        )"
./projects/botorch\test\optim\test_optimize_mixed.py,TestOptimizeAcqfMixed_class,test_optimize_acqf_mixed_continuous_relaxation,assertAllClose,782,"self.assertAllClose(
                discrete_call_args[""discrete_dims""],
                torch.tensor(expected_dims, device=self.device),
            )"
./projects/botorch\test\optim\test_optimize_mixed.py,TestOptimizeAcqfMixed_class,test_optimize_acqf_mixed_continuous_relaxation,assertAllClose,794,"self.assertAllClose(
                discrete_call_args[""opt_inputs""].post_processing_func(X), X_expected
            )"
./projects/botorch\test\optim\test_parameter_constraints.py,TestParameterConstraints_class,test_make_nonlinear_constraints,assertAllClose,87,"self.assertAllClose(constraints[0][""fun""](x), 4.0 - x[:d].sum())"
./projects/botorch\test\optim\test_parameter_constraints.py,TestParameterConstraints_class,test_make_nonlinear_constraints,assertAllClose,88,"self.assertAllClose(constraints[1][""fun""](x), 4.0 - x[d : 2 * d].sum())"
./projects/botorch\test\optim\test_parameter_constraints.py,TestParameterConstraints_class,test_make_nonlinear_constraints,assertAllClose,91,"self.assertAllClose(constraints[0][""jac""](x), jac_exp)"
./projects/botorch\test\optim\test_parameter_constraints.py,TestParameterConstraints_class,test_make_nonlinear_constraints,assertAllClose,94,"self.assertAllClose(constraints[1][""jac""](x), jac_exp)"
./projects/botorch\test\optim\test_parameter_constraints.py,TestParameterConstraints_class,test_make_nonlinear_constraints,assertAllClose,104,"self.assertAllClose(constraints[0][""fun""](x), 4.0 - x[: q * d].sum())"
./projects/botorch\test\optim\test_parameter_constraints.py,TestParameterConstraints_class,test_make_nonlinear_constraints,assertAllClose,105,"self.assertAllClose(constraints[1][""fun""](x), 4.0 - x[q * d : 2 * q * d].sum())"
./projects/botorch\test\optim\test_parameter_constraints.py,TestParameterConstraints_class,test_make_nonlinear_constraints,assertAllClose,108,"self.assertAllClose(constraints[0][""jac""](x), jac_exp)"
./projects/botorch\test\optim\test_parameter_constraints.py,TestParameterConstraints_class,test_make_nonlinear_constraints,assertAllClose,111,"self.assertAllClose(constraints[1][""jac""](x), jac_exp)"
./projects/botorch\test\optim\test_parameter_constraints.py,TestParameterConstraints_class,test_generate_unfixed_nonlin_constraints,assertAllClose,416,"self.assertAllClose(
            nlc1(torch.tensor([[4.0, 2.0, 2.0]], device=self.device)),
            new_nlc1[0](torch.tensor([[4.0, 2.0]], device=self.device)),
        )"
./projects/botorch\test\optim\test_parameter_constraints.py,TestParameterConstraints_class,test_generate_unfixed_nonlin_constraints,assertAllClose,426,"self.assertAllClose(
                nlc[0](torch.tensor([[4.0, 2.0, 2.0]], device=self.device)),
                new_nlc[0](torch.tensor([[4.0, 2.0]], device=self.device)),
            )"
./projects/botorch\test\optim\test_parameter_constraints.py,TestParameterConstraints_class,test_generate_unfixed_nonlin_constraints,assertAllClose,436,"self.assertAllClose(
                nlc[0](torch.tensor([[4.0, 2.0, 1.0]], device=self.device)),
                new_nlc[0](torch.tensor([[4.0]], device=self.device)),
            )"
./projects/botorch\test\optim\test_parameter_constraints.py,TestParameterConstraints_class,test_evaluate_feasibility,assertAllClose,565,"self.assertAllClose(
            evaluate_feasibility(
                X=X,
                inequality_constraints=inequality_constraints,
            ),
            torch.tensor([False, False, True], device=self.device),
        )"
./projects/botorch\test\optim\test_parameter_constraints.py,TestParameterConstraints_class,test_evaluate_feasibility,assertAllClose,573,"self.assertAllClose(
            evaluate_feasibility(
                X=X,
                equality_constraints=equality_constraints,
            ),
            torch.tensor([False, True, False], device=self.device),
        )"
./projects/botorch\test\optim\test_parameter_constraints.py,TestParameterConstraints_class,test_evaluate_feasibility,assertAllClose,581,"self.assertAllClose(
            evaluate_feasibility(
                X=X,
                inequality_constraints=inequality_constraints,
                equality_constraints=equality_constraints,
            ),
            torch.tensor([False, False, False], device=self.device),
        )"
./projects/botorch\test\optim\test_parameter_constraints.py,TestParameterConstraints_class,test_evaluate_feasibility,assertAllClose,590,"self.assertAllClose(
            evaluate_feasibility(
                X=X,
                nonlinear_inequality_constraints=[(nlc1, True)],
            ),
            torch.tensor([True, False, False], device=self.device),
        )"
./projects/botorch\test\optim\test_parameter_constraints.py,TestParameterConstraints_class,test_evaluate_feasibility,assertAllClose,598,"self.assertAllClose(
            evaluate_feasibility(
                X=X,
            ),
            torch.ones(3, device=self.device, dtype=torch.bool),
        )"
./projects/botorch\test\optim\test_parameter_constraints.py,TestParameterConstraints_class,test_evaluate_feasibility_inter_point,assertAllClose,622,"self.assertAllClose(
            evaluate_feasibility(
                X=X,
                inequality_constraints=[linear_inter_cons],
            ),
            torch.tensor([True, False, True], device=self.device),
        )"
./projects/botorch\test\optim\test_parameter_constraints.py,TestParameterConstraints_class,test_evaluate_feasibility_inter_point,assertAllClose,630,"self.assertAllClose(
            evaluate_feasibility(
                X=X,
                equality_constraints=[linear_inter_cons],
            ),
            torch.tensor([False, False, True], device=self.device),
        )"
./projects/botorch\test\optim\test_parameter_constraints.py,TestParameterConstraints_class,test_evaluate_feasibility_inter_point,assertAllClose,638,"self.assertAllClose(
            evaluate_feasibility(
                X=X,
                equality_constraints=[linear_inter_cons],
                tolerance=100,
            ),
            torch.tensor([True, True, True], device=self.device),
        )"
./projects/botorch\test\optim\test_stopping.py,TestStoppingCriterion_class,test_exponential_moving_average,assertAllClose,41,"self.assertAllClose(sc.weights, weights_exp, atol=1e-4)"
./projects/botorch\test\optim\closures\test_model_closures.py,TestLossClosures_class,test_with_input_transforms,assertAllClose,153,"self.assertAllClose(
                    arg0 if isinstance(arg0, Tensor) else arg0[0],
                    argi if isinstance(argi, Tensor) else argi[0],
                )"
./projects/botorch\test\optim\utils\test_model_utils.py,TestSampleAllPriors_class,test_with_multivariate_prior,assertAllClose,307,"self.assertAllClose(new_lengthscale, torch.ones(*batch, 1, 2, **tkwargs))"
./projects/botorch\test\posteriors\test_ensemble.py,TestEnsemblePosterior_class,test_EnsemblePosterior,assertAllClose,61,"self.assertAllClose(
                p.weights, torch.tensor([1.0 / p.ensemble_size] * p.ensemble_size)
            )"
./projects/botorch\test\posteriors\test_ensemble.py,TestEnsemblePosterior_class,test_EnsemblePosterior,assertAllClose,85,"self.assertAllClose(p.mean, samples.mean(dim=0), rtol=1e-04, atol=1e-06)"
./projects/botorch\test\posteriors\test_ensemble.py,TestEnsemblePosterior_class,test_EnsemblePosterior,assertAllClose,86,"self.assertAllClose(p.variance, samples.var(dim=0), rtol=1e-04, atol=1e-06)"
./projects/botorch\test\posteriors\test_gpytorch.py,TestGPyTorchPosterior_class,test_GPyTorchPosterior,assertAllClose,92,"self.assertAllClose(quantile, expected)"
./projects/botorch\test\posteriors\test_gpytorch.py,TestGPyTorchPosterior_class,test_GPyTorchPosterior,assertAllClose,96,"self.assertAllClose(density, expected)"
./projects/botorch\test\posteriors\test_gpytorch.py,TestGPyTorchPosterior_class,test_GPyTorchPosterior,assertAllClose,83,self.assertAllClose(*samples)
./projects/botorch\test\posteriors\test_gpytorch.py,TestGPyTorchPosterior_class,test_GPyTorchPosterior_Multitask,assertAllClose,124,"self.assertAllClose(samples_b1, samples_b2)"
./projects/botorch\test\posteriors\test_gpytorch.py,TestGPyTorchPosterior_class,test_GPyTorchPosterior_Multitask,assertAllClose,132,"self.assertAllClose(samples2_b1, samples2_b2)"
./projects/botorch\test\posteriors\test_gpytorch.py,TestGPyTorchPosterior_class,test_degenerate_GPyTorchPosterior,assertAllClose,184,"self.assertAllClose(samples_b1, samples_b2)"
./projects/botorch\test\posteriors\test_gpytorch.py,TestGPyTorchPosterior_class,test_degenerate_GPyTorchPosterior,assertAllClose,191,"self.assertAllClose(samples2_b1, samples2_b2)"
./projects/botorch\test\posteriors\test_gpytorch.py,TestGPyTorchPosterior_class,test_scalarize_posterior,assertAllClose,213,"self.assertAllClose(new_posterior.mean, new_mean_exp)"
./projects/botorch\test\posteriors\test_gpytorch.py,TestGPyTorchPosterior_class,test_scalarize_posterior,assertAllClose,232,"self.assertAllClose(new_posterior.mean, new_mean_exp)"
./projects/botorch\test\posteriors\test_gpytorch.py,TestGPyTorchPosterior_class,test_scalarize_posterior,assertAllClose,236,"self.assertAllClose(new_covar, weights**2 * covar)"
./projects/botorch\test\posteriors\test_gpytorch.py,TestGPyTorchPosterior_class,test_scalarize_posterior,assertAllClose,240,"self.assertAllClose(new_covar[..., 0, 0], covar00_exp)"
./projects/botorch\test\posteriors\test_gpytorch.py,TestGPyTorchPosterior_class,test_scalarize_posterior,assertAllClose,242,"self.assertAllClose(new_covar[..., -1, -1], covarnn_exp)"
./projects/botorch\test\posteriors\test_gpytorch.py,TestGPyTorchPosterior_class,test_scalarize_posterior,assertAllClose,263,"self.assertAllClose(new_posterior.mean, new_mean_exp)"
./projects/botorch\test\posteriors\test_gpytorch.py,TestGPyTorchPosterior_class,test_scalarize_posterior,assertAllClose,267,"self.assertAllClose(new_covar, weights**2 * covar)"
./projects/botorch\test\posteriors\test_gpytorch.py,TestGPyTorchPosterior_class,test_scalarize_posterior,assertAllClose,279,"self.assertAllClose(new_covar[..., 0, 0], covar00_exp)"
./projects/botorch\test\posteriors\test_gpytorch.py,TestGPyTorchPosterior_class,test_scalarize_posterior,assertAllClose,282,"self.assertAllClose(new_covar[..., -1, -1], covarnn_exp)"
./projects/botorch\test\posteriors\test_higher_order.py,TestHigherOrderGPPosterior_class,test_HigherOrderGPPosterior,assertAllClose,71,"self.assertAllClose(samples_1, samples_2)"
./projects/botorch\test\posteriors\test_multitask.py,TestMultitaskGPPosterior_class,_test_MultitaskGPPosterior,assertAllClose,90,"self.assertAllClose(samples_1, samples_2)"
./projects/botorch\test\posteriors\test_multitask.py,TestMultitaskGPPosterior_class,test_MultitaskGPPosterior,assertAllClose,90,"self.assertAllClose(samples_1, samples_2)"
./projects/botorch\test\posteriors\test_multitask.py,TestPermuteSolve_class,test_permute_solve_tensor,assertAllClose,206,"self.assertAllClose(x_1, x_2)"
./projects/botorch\test\posteriors\test_multitask.py,TestPermuteSolve_class,test_permute_solve_tensor,assertAllClose,211,"self.assertAllClose(x_1, x_2)"
./projects/botorch\test\posteriors\test_posteriorlist.py,TestPosteriorList_class,test_scalarize_posterior_one_posterior,assertAllClose,73,"self.assertAllClose(new_posterior.mean, new_post_from_list.mean)"
./projects/botorch\test\posteriors\test_torch_posterior.py,TestTorchPosterior_class,test_torch_posterior,assertAllClose,56,"self.assertAllClose(posterior.quantile(q_value), expected)"
./projects/botorch\test\posteriors\test_torch_posterior.py,TestTorchPosterior_class,test_torch_posterior,assertAllClose,60,"self.assertAllClose(posterior.density(q_value), expected)"
./projects/botorch\test\posteriors\test_transformed.py,TestTransformedPosterior_class,test_transformed_posterior,assertAllClose,101,"self.assertAllClose(transformed_mean, torch.ones(5))"
./projects/botorch\test\sampling\test_index_sampler.py,TestIndexSampler_class,test_index_sampler,assertAllClose,26,"self.assertAllClose(samples, samples2)"
./projects/botorch\test\sampling\test_index_sampler.py,TestIndexSampler_class,test_index_sampler,assertAllClose,40,"self.assertAllClose(base_samples, sampler.base_samples)"
./projects/botorch\test\sampling\test_list_sampler.py,TestListSampler_class,test_list_sampler,assertAllClose,42,"self.assertAllClose(samples, org_samples.repeat(2, 1, 1))"
./projects/botorch\test\sampling\test_normal.py,TestIIDNormalSampler_class,test_forward,assertAllClose,51,"self.assertAllClose(samples, samples2)"
./projects/botorch\test\sampling\test_normal.py,TestSobolQMCNormalSampler_class,test_forward,assertAllClose,85,"self.assertAllClose(samples, samples2)"
./projects/botorch\test\sampling\test_pairwise_sampler.py,TestPairwiseIIDNormalSampler_class,test_forward,assertAllClose,37,"self.assertAllClose(samples, samples2)"
./projects/botorch\test\sampling\test_pairwise_sampler.py,TestPairwiseSobolQMCNormalSampler_class,test_forward,assertAllClose,79,"self.assertAllClose(samples, samples2)"
./projects/botorch\test\sampling\test_stochastic_samplers.py,TestForkedRNGSampler_class,test_forked_rng_sampler,assertAllClose,28,"self.assertAllClose(samples, expected)"
./projects/botorch\test\sampling\pathwise\test_update_strategies.py,TestPathwiseUpdates_class,test_gaussian_updates,assertAllClose,222,"self.assertAllClose(
                    path_none_target_values.weight, path_with_target_values.weight
                )"
./projects/botorch\test\sampling\pathwise\test_update_strategies.py,TestPathwiseUpdates_class,_test_gaussian_updates,assertAllClose,222,"self.assertAllClose(
                    path_none_target_values.weight, path_with_target_values.weight
                )"
./projects/botorch\test\test_functions\test_base.py,TestBaseTestProblems_class,test_base_test_problem,assertAllClose,124,"self.assertAllClose(Y, -X.pow(2).sum(dim=-1))"
./projects/botorch\test\test_functions\test_multi_objective.py,TestDH_class,test_function_values,assertAllClose,146,"self.assertAllClose(actual, expected)"
./projects/botorch\test\test_functions\test_sensitivity_analysis.py,TestIshigami_class,testFunction,assertAllClose,26,"self.assertAllClose(Z, Ztrue, atol=1e-3)"
./projects/botorch\test\test_functions\test_sensitivity_analysis.py,TestGsobol_class,testFunction,assertAllClose,43,"self.assertAllClose(Z, Ztrue, atol=1e-3)"
./projects/botorch\test\test_functions\test_sensitivity_analysis.py,TestMorris_class,testFunction,assertAllClose,55,"self.assertAllClose(Z, Ztrue, atol=1e-3)"
./projects/botorch\test\test_functions\test_synthetic.py,TestCustomBounds_class,test_custom_bounds,assertAllClose,106,"self.assertAllClose(
            dummy.bounds,
            torch.tensor([[-2, -3], [2, 3]], dtype=torch.double),
        )"
./projects/botorch\test\test_functions\test_synthetic.py,TestCustomBounds_class,test_custom_bounds,assertAllClose,117,"self.assertAllClose(func.bounds, bounds_tensor)"
./projects/botorch\test\test_functions\test_synthetic.py,TestLabs_class,test_labs_optimizers,assertAllClose,346,"self.assertAllClose(
                labs.optimal_value,
                labs.evaluate_true(labs.optimizers).item(),
                atol=1e-2,
            )"
./projects/botorch\test\utils\test_constraints.py,TestConstraintUtils_class,test_get_monotonicity_constraints,assertAllClose,66,"self.assertAllClose(A.unique(), unique_vals)"
./projects/botorch\test\utils\test_constraints.py,TestConstraintUtils_class,test_get_monotonicity_constraints,assertAllClose,67,"self.assertAllClose(b, torch.zeros_like(b))"
./projects/botorch\test\utils\test_constraints.py,TestConstraintUtils_class,test_get_monotonicity_constraints,assertAllClose,77,"self.assertAllClose(X_diff, X_diff_true)"
./projects/botorch\test\utils\test_constraints.py,TestConstraintUtils_class,test_get_monotonicity_constraints,assertAllClose,81,"self.assertAllClose(is_monotonic, is_monotonic_true)"
./projects/botorch\test\utils\test_constraints.py,TestConstraintUtils_class,test_get_monotonicity_constraints,assertAllClose,84,"self.assertAllClose(Ad, -A)"
./projects/botorch\test\utils\test_constraints.py,TestConstraintUtils_class,test_get_monotonicity_constraints,assertAllClose,85,"self.assertAllClose(bd, b)"
./projects/botorch\test\utils\test_constraints.py,TestConstraintUtils_class,test_log_transformed_interval,assertAllClose,92,"self.assertAllClose(constraint.transform(x), x.exp())"
./projects/botorch\test\utils\test_constraints.py,TestConstraintUtils_class,test_log_transformed_interval,assertAllClose,93,"self.assertAllClose(constraint.inverse_transform(constraint.transform(x)), x)"
./projects/botorch\test\utils\test_multitask.py,TestSeparateMTMVN_class,_test_separate_mtmvn,assertAllClose,43,"self.assertAllClose(mvn_i.covariance_matrix, covar_i)"
./projects/botorch\test\utils\test_multitask.py,TestSeparateMTMVN_class,test_separate_mtmvn_interleaved,assertAllClose,43,"self.assertAllClose(mvn_i.covariance_matrix, covar_i)"
./projects/botorch\test\utils\test_multitask.py,TestSeparateMTMVN_class,test_separate_mtmvn_not_interleaved,assertAllClose,43,"self.assertAllClose(mvn_i.covariance_matrix, covar_i)"
./projects/botorch\test\utils\test_objective.py,TestApplyConstraints_class,test_apply_constraints_multi_output,assertAllClose,147,"self.assertAllClose(obj, samples.clamp_min(-1.0) * 0.5 - 1.0)"
./projects/botorch\test\utils\test_objective.py,TestApplyConstraints_class,test_apply_constraints_multi_output,assertAllClose,157,"self.assertAllClose(obj, samples.clamp_min(-1.0) * 0.5 - 1.0)"
./projects/botorch\test\utils\test_objective.py,TestApplyConstraints_class,test_constraint_indicators,assertAllClose,196,"self.assertAllClose(ind, torch.ones_like(ind))"
./projects/botorch\test\utils\test_objective.py,TestApplyConstraints_class,test_constraint_indicators,assertAllClose,202,"self.assertAllClose(smoothed_ind, ones_f(samples) / 2)"
./projects/botorch\test\utils\test_objective.py,TestApplyConstraints_class,test_constraint_indicators,assertAllClose,211,"self.assertAllClose(smoothed_ind, ones_f(samples) * 0.5 * 0.5)"
./projects/botorch\test\utils\test_objective.py,TestApplyConstraints_class,test_constraint_indicators,assertAllClose,220,"self.assertAllClose(smoothed_ind, ones_f(samples) * 0.5 * 0)"
./projects/botorch\test\utils\test_objective.py,TestApplyConstraints_class,test_constraint_indicators,assertAllClose,228,"self.assertAllClose(ind, torch.ones_like(ind))"
./projects/botorch\test\utils\test_objective.py,TestApplyConstraints_class,test_constraint_indicators,assertAllClose,254,"self.assertAllClose(ind, torch.ones_like(ind))"
./projects/botorch\test\utils\test_safe_math.py,TestLogMeanExp_class,test_log_mean_exp,assertAllClose,250,"self.assertAllClose(logmeanexp(X.log(), dim=-1).exp(), X.mean(dim=-1))"
./projects/botorch\test\utils\test_safe_math.py,TestLogMeanExp_class,test_log_mean_exp,assertAllClose,251,"self.assertAllClose(logmeanexp(X.log(), dim=-2).exp(), X.mean(dim=-2))"
./projects/botorch\test\utils\test_safe_math.py,TestLogMeanExp_class,test_log_mean_exp,assertAllClose,253,"self.assertAllClose(
                logmeanexp(X.log(), dim=(0, -1)).exp(), X.mean(dim=(0, -1))
            )"
./projects/botorch\test\utils\test_safe_math.py,TestLogMeanExp_class,test_log_mean_exp,assertAllClose,258,"self.assertAllClose(
                logmeanexp(X.log(), dim=-1, keepdim=True).exp(),
                X.mean(dim=-1, keepdim=True),
            )"
./projects/botorch\test\utils\test_safe_math.py,TestLogMeanExp_class,test_log_mean_exp,assertAllClose,262,"self.assertAllClose(
                logmeanexp(X.log(), dim=-2, keepdim=True).exp(),
                X.mean(dim=-2, keepdim=True),
            )"
./projects/botorch\test\utils\test_safe_math.py,TestLogMeanExp_class,test_log_mean_exp,assertAllClose,266,"self.assertAllClose(
                logmeanexp(X.log(), dim=(0, -1), keepdim=True).exp(),
                X.mean(dim=(0, -1), keepdim=True),
            )"
./projects/botorch\test\utils\test_safe_math.py,TestSmoothNonLinearities_class,test_smooth_non_linearities,assertAllClose,278,"self.assertAllClose(cauchy(X), 1 / (X.square() + 1))"
./projects/botorch\test\utils\test_safe_math.py,TestSmoothNonLinearities_class,test_smooth_non_linearities,assertAllClose,294,"self.assertAllClose(pareto_zero, torch.ones_like(zero))"
./projects/botorch\test\utils\test_safe_math.py,TestSmoothNonLinearities_class,test_smooth_non_linearities,assertAllClose,296,"self.assertAllClose(zero.grad, torch.ones_like(zero))"
./projects/botorch\test\utils\test_safe_math.py,TestSmoothNonLinearities_class,test_smooth_non_linearities,assertAllClose,300,"self.assertAllClose(H, torch.ones_like(zero))"
./projects/botorch\test\utils\test_safe_math.py,TestSmoothNonLinearities_class,test_smooth_non_linearities,assertAllClose,311,"self.assertAllClose(fatplus_X, X.clamp(0), atol=tau)"
./projects/botorch\test\utils\test_safe_math.py,TestSmoothNonLinearities_class,test_smooth_non_linearities,assertAllClose,313,"self.assertAllClose(fatplus_X.log(), log_fatplus(X, tau=tau))"
./projects/botorch\test\utils\test_safe_math.py,TestSmoothNonLinearities_class,test_smooth_non_linearities,assertAllClose,314,"self.assertAllClose(
                softplus(X, beta=1 / tau), log_softplus(X, tau=tau).exp()
            )"
./projects/botorch\test\utils\test_safe_math.py,TestSmoothNonLinearities_class,test_smooth_non_linearities,assertAllClose,333,"self.assertAllClose(X.grad[is_positive], 1 / X[is_positive], atol=tau)"
./projects/botorch\test\utils\test_safe_math.py,TestSmoothNonLinearities_class,test_smooth_non_linearities,assertAllClose,334,"self.assertAllClose(X_soft.grad[is_positive], 1 / X[is_positive], atol=tau)"
./projects/botorch\test\utils\test_safe_math.py,TestSmoothNonLinearities_class,test_smooth_non_linearities,assertAllClose,340,"self.assertAllClose(X_soft.grad[is_negative], asym_val, atol=tau, rtol=tau)"
./projects/botorch\test\utils\test_safe_math.py,TestSmoothNonLinearities_class,test_smooth_non_linearities,assertAllClose,428,"self.assertAllClose(logplusexp(x, y), (x.exp() + y.exp()).log(), atol=tol)"
./projects/botorch\test\utils\test_safe_math.py,TestSmoothNonLinearities_class,test_smooth_non_linearities,assertAllClose,432,"self.assertAllClose(logdiffexp(x, y), (y.exp() - x.exp()).log(), atol=tol)"
./projects/botorch\test\utils\test_safe_math.py,TestSmoothNonLinearities_class,test_smooth_non_linearities,assertAllClose,436,"self.assertAllClose(fatmaximum(x, y, tau=tau), x.maximum(y), atol=tau)"
./projects/botorch\test\utils\test_safe_math.py,TestSmoothNonLinearities_class,test_smooth_non_linearities,assertAllClose,439,"self.assertAllClose(fatminimum(x, y, tau=tau), x.minimum(y), atol=tau)"
./projects/botorch\test\utils\test_safe_math.py,TestSmoothNonLinearities_class,test_smooth_non_linearities,assertAllClose,449,"self.assertAllClose(1 - fatmoid_X, fatmoid(-X, tau=tau), atol=atol)"
./projects/botorch\test\utils\test_safe_math.py,TestSmoothNonLinearities_class,test_smooth_non_linearities,assertAllClose,452,"self.assertAllClose(fatmoid(zero), half, atol=atol)"
./projects/botorch\test\utils\test_safe_math.py,TestSmoothNonLinearities_class,test_smooth_non_linearities,assertAllClose,453,"self.assertAllClose(fatmoid_X.log(), log_fatmoid(X, tau=tau))"
./projects/botorch\test\utils\test_safe_math.py,TestSmoothNonLinearities_class,test_smooth_non_linearities,assertAllClose,456,"self.assertAllClose(
                fatmoid_X[~is_center], (X[~is_center] > 0).to(fatmoid_X), atol=1e-3
            )"
